title,year,director,genres,country,language,rating,votes
祖与占 Jules et Jim,1962,弗朗索瓦·特吕弗,剧情 / 爱情,法国,法语 / 德语 / 英语,8.4,59303
风柜来的人 風櫃來的人,1983,侯孝贤,剧情,中国台湾,汉语普通话 / 闽南语,8.4,54926
静静的嘛呢石,2005,万玛才旦,剧情,中国大陆,藏语,8.4,8823
小飞象 Dumbo,1941,宾·沙普斯坦 / 塞缪尔·阿姆斯特朗 / 诺曼·弗格森 / 威尔弗雷德·杰克逊 / 杰克·金尼 / 比尔·罗伯茨 / John Elliotte,动画 / 歌舞 / 奇幻,美国,英语,8.4,34889
蜡笔小新：好别致的影分身 クレヨンしんちゃん もののけニンジャ珍風伝,2022,桥本昌和,喜剧 / 动作 / 动画 / 奇幻 / 冒险,日本,日语,8.4,21545
站直啰，别趴下,1993,黄建新,喜剧,中国大陆,汉语普通话,8.4,33248
换子疑云 Changeling,2008,克林特·伊斯特伍德,剧情 / 悬疑 / 惊悚,美国,英语 / 葡萄牙语,8.4,171022
狂人皮埃罗 Pierrot le fou,1965,让-吕克·戈达尔,剧情 / 爱情 / 犯罪,法国 / 意大利,法语 / 英语 / 意大利语,8.4,47854
芭比之仙子的秘密 Barbie: A Fairy Secret,2011,William Lau / Terry Klassen,动画 / 家庭 / 奇幻,美国,英语,8.4,8686
小飞侠 Peter Pan,1953,克莱德·杰洛尼米 / 威尔弗雷德·杰克逊 / 汉密尔顿·卢斯科,动画 / 歌舞 / 奇幻 / 冒险,美国,英语 / 美国手语,8.4,33464
洗澡,1999,张杨,剧情 / 喜剧 / 家庭,中国大陆,汉语普通话,8.4,71857
奏鸣曲 ソナチネ,1993,北野武,剧情 / 犯罪,日本,日语,8.4,28372
贝利叶一家 La famille Bélier,2014,艾里克·拉缇戈,剧情 / 喜剧 / 音乐 / 家庭,法国 / 比利时,法语 / 西班牙语 / 手语,8.4,75045
双旗镇刀客,1991,何平,动作 / 冒险 / 武侠,中国大陆,汉语普通话,8.4,52907
杰出公民 El ciudadano ilustre,2016,加斯顿·杜帕拉特 / 马里亚诺·寇恩,剧情 / 喜剧,阿根廷 / 西班牙,西班牙语,8.4,103299
平凡岁月的魅力 The Magic of Ordinary Days,2005,布兰特·席尔兹,剧情 / 爱情,美国 / 加拿大,英语,8.4,33798
一个男人和一个女人 Un homme et une femme,1966,克洛德·勒卢什,剧情 / 爱情,法国,法语 / 英语 / 西班牙语,8.4,12774
欲望号街车 A Streetcar Named Desire,1951,伊利亚·卡赞,剧情,美国,英语 / 西班牙语 / 法语,8.4,51236
纯真时刻 نون و گلدون,1996,莫森·玛克玛尔巴夫,剧情 / 喜剧,伊朗 / 法国,波斯语,8.4,2179
蜡笔小新：呐喊！春日部野生王国 映画クレヨンしんちゃん　オタケベ！カスカベ野生王国,2009,鴫野彰 / 高桥涉,动画,日本,日语,8.4,15179
月升王国 Moonrise Kingdom,2012,韦斯·安德森,剧情 / 儿童,美国,英语,8.4,141100
西葫芦的生活 Ma vie de courgette,2016,克洛德·巴拉斯,剧情 / 动画 / 儿童,瑞士 / 法国,法语,8.4,33497
香火,2003,宁浩,剧情,中国大陆,汉语普通话,8.4,30114
橄榄树下的情人 زير درختان زيتون,1994,阿巴斯·基亚罗斯塔米,剧情,伊朗 / 法国,波斯语,8.4,21671
芭比之蝴蝶仙子2 Barbie Mariposa and the Fairy Princess,2013,,动画,美国,英语,8.4,5974
狂奔天涯 Not Without My Daughter,1991,布莱恩·吉尔伯特,剧情 / 惊悚,美国,英语 / 波斯语,8.4,1683
鲁邦三世：卡里奥斯特罗城 ルパン三世 カリオストロの城,1979,宫崎骏,爱情 / 动画 / 奇幻 / 冒险,日本,法语 / 日语,8.4,32700
芭比梦幻仙境之魔法彩虹 Barbie Fairytopia: Magic of the Rainbow,2007,,爱情 / 动画 / 家庭 / 奇幻,美国,英语,8.4,10577
"麦克法兰 McFarland, USA",2015,妮琪·卡罗,剧情 / 传记 / 运动,美国,英语,8.4,33205
抢钱夫妻 搶錢夫妻,1993,张之亮,喜剧,中国香港,粤语,8.4,11848
来的都是客,1990,马绍惠 / 沈荣骥,剧情 / 喜剧,中国大陆,汉语普通话,8.4,16140
心灵点滴 Patch Adams,1998,汤姆·沙迪亚克,剧情 / 喜剧 / 传记,美国,英语,8.4,15061
红灯停，绿灯行,1996,黄建新,喜剧,中国大陆,汉语普通话,8.4,17649
气球 Ballon,2018,米夏埃尔·赫尔比希,剧情 / 惊悚 / 历史,德国,德语 / 英语,8.4,60914
大佬 Brother,2000,北野武,剧情 / 惊悚 / 犯罪,日本 / 英国 / 美国,英语 / 日语 / 意大利语 / 西班牙语,8.4,46993
洛奇2 Rocky II,1979,西尔维斯特·史泰龙,剧情 / 运动,美国,英语 / 意大利语,8.4,22825
"名侦探柯南：章节ONE 变小的名侦探 名探偵コナン エピソード ""ONE"" 小さくなった名探偵",2016,山本泰一郎,动画 / 悬疑,日本,日语,8.4,24255
黑皮书 Zwartboek,2006,保罗·范霍文,剧情 / 惊悚 / 战争,荷兰 / 德国 / 英国 / 比利时,荷兰语 / 英语 / 德语 / 希伯来语,8.4,84479
茜茜公主2 Sissi - Die junge Kaiserin,1956,恩斯特·马里施卡,剧情 / 爱情 / 历史,奥地利,德语 / 匈牙利语,8.4,44271
苏菲的抉择 Sophie's Choice,1982,艾伦·J·帕库拉,剧情 / 爱情,英国 / 美国,英语 / 波兰语 / 德语 / 法语 / 俄语,8.4,25795
画之国 Le tableau,2011,让-弗朗索瓦·拉吉奥,动画 / 奇幻,法国,法语,8.4,10371
狐妖小红娘剧场版：千颜,2017,王昕,剧情 / 爱情 / 动画 / 奇幻,中国大陆,汉语普通话,8.4,10819
我亲爱的甜橙树 Meu Pé de Laranja Lima,2012,马科斯·伯恩斯坦,剧情,巴西,葡萄牙语,8.4,14169
SPEC：翔 SPEC〜翔〜,2012,堤幸彦,剧情 / 悬疑,日本,日语,8.4,33779
八两金 八両金,1989,张婉婷,剧情 / 喜剧 / 爱情,中国香港,粤语 / 汉语普通话,8.4,22621
喜福会 The Joy Luck Club,1993,王颖,剧情 / 爱情,美国,英语 / 汉语普通话,8.4,53175
蚀 L'eclisse,1962,米开朗基罗·安东尼奥尼,剧情 / 爱情,意大利 / 法国,意大利语 / 英语,8.4,23921
弗兰兹 Frantz,2016,弗朗索瓦·欧容,剧情 / 爱情 / 历史 / 战争,法国 / 德国,法语 / 德语,8.4,46641
行走距离 Distancias cortas,2015,亚历山卓·古兹曼·阿尔瓦雷斯,剧情 / 喜剧,墨西哥,西班牙语,8.4,19184
无线电时代 Radio Days,1987,伍迪·艾伦,喜剧,美国,英语 / 西班牙语 / 意大利语,8.4,11418
辛普森一家 The Simpsons Movie,2007,大卫·西尔弗曼,喜剧 / 动画 / 冒险,美国,英语,8.4,84300
虎！虎！虎！ Tora! Tora! Tora!,1970,理查德·弗莱彻 / 深作欣二 / 舛田利雄,剧情 / 历史 / 战争,日本 / 美国,英语 / 日语,8.4,29932
列宁格勒牛仔征美记 Leningrad Cowboys Go America,1989,阿基·考里斯马基,喜剧 / 音乐,芬兰 / 瑞典,英语 / 芬兰语,8.4,21817
日以作夜 La nuit américaine,1973,弗朗索瓦·特吕弗,剧情 / 喜剧 / 爱情,法国 / 意大利,法语 / 英语,8.4,15216
上帝之国 God's Own Country,2017,弗朗西斯·李,剧情 / 爱情 / 同性,英国,英语,8.4,61096
太太万岁 太太萬歲,1947,桑弧,喜剧 / 家庭,中国大陆,汉语普通话,8.4,19135
恶魔 Les Diaboliques,1955,亨利-乔治·克鲁佐,剧情 / 悬疑 / 惊悚 / 犯罪,法国,法语,8.4,20100
蜡笔小新：奇异乐园大冒险 クレヨンしんちゃん ヘンダーランドの大冒険,1996,本乡满,喜剧 / 动画,日本,日语,8.4,11753
戏梦人生 戲夢人生,1993,侯孝贤,剧情 / 传记 / 战争,中国台湾,汉语普通话 / 日语 / 闽南语,8.4,11035
大炮之街 大砲の街,1995,大友克洋,动画 / 灾难,日本,日语 Japanese,8.4,13001
天鹅绒金矿 Velvet Goldmine,1998,托德·海因斯,剧情 / 同性 / 音乐,英国 / 美国,英语 / 法语,8.4,68109
较量 ദൃശ്യം,2013,吉图·乔瑟夫,剧情 / 惊悚 / 犯罪,印度,马拉雅拉姆语 / 英语,8.4,10681
水牛城66 Buffalo '66,1998,文森特·加洛,剧情 / 喜剧 / 爱情 / 犯罪,美国 / 加拿大,英语,8.4,57422
子弹横飞百老汇 Bullets Over Broadway,1994,伍迪·艾伦,喜剧 / 犯罪,美国,英语,8.4,26471
上甘岭 上甘嶺,1956,沙蒙 / 林杉,剧情 / 战争,中国大陆,汉语普通话,8.4,20042
铁道员 鉄道員,1999,降旗康男,剧情,日本,日语,8.4,24200
空山灵雨 空山靈雨,1979,胡金铨,剧情 / 动作 / 武侠 / 古装,中国香港,汉语普通话,8.4,20916
茜茜公主3 Sissi - Schicksalsjahre einer Kaiserin,1957,恩斯特·马里施卡,剧情 / 爱情 / 历史,奥地利,德语 / 希腊语 / 匈牙利语 / 意大利语 / 葡萄牙语,8.4,36202
祝福,1956,桑弧,剧情,中国大陆,汉语普通话,8.4,19147
黄阿丽：风流女子 Ali Wong: Don Wong,2022,纳卡那驰·韩,脱口秀,美国,英语,8.4,12080
偶滴神啊 OMG: Oh My God!,2012,Umesh Shukla,剧情 / 喜剧,印度,印地语 / 英语,8.4,70211
正午 High Noon,1952,弗雷德·金尼曼,剧情 / 西部,美国,英语,8.4,26576
灵魂歌王 Ray,2004,泰勒·海克福德,剧情 / 音乐 / 传记,美国,英语,8.4,22052
越冬的露易丝 Louise en hiver,2016,让-弗朗索瓦·拉吉奥,剧情 / 动画,法国 / 加拿大 / 比利时,法语,8.4,3939
以女儿之名 Au nom de ma fille,2016,文森特·贾洪,剧情 / 传记,法国 / 德国,法语 / 德语 / 英语,8.4,33053
桂河大桥 The Bridge on the River Kwai,1957,大卫·里恩,剧情 / 历史 / 战争,英国 / 美国,英语 / 日语 / 泰语,8.4,28217
巴贝特之宴 Babettes gæstebud,1987,加布里埃尔·阿克谢,剧情 / 爱情 / 音乐,丹麦,丹麦语 / 瑞典语 / 法语,8.4,14019
林家铺子,1959,水华,剧情,中国大陆,汉语普通话,8.4,11754
我们的世界 우리들,2016,尹佳恩,剧情 / 儿童,韩国,韩语,8.4,31511
永恒记忆 Maria Larssons eviga ögonblick,2008,扬·特洛尔,剧情 / 传记,瑞典 / 芬兰 / 挪威 / 丹麦 / 德国,瑞典语 / 芬兰语,8.4,12685
最臭兵器,1995,冈村天斋,动作 / 动画 / 战争,日本,日语,8.4,13512
塞瑟岛之旅 Ταξίδι στα Κύθηρα,1984,西奥·安哲罗普洛斯,剧情,希腊 / 西德 / 意大利 / 英国,希腊语 / 英语,8.4,6953
奔腾年代 Seabiscuit,2003,盖瑞·罗斯,剧情 / 历史 / 运动,美国,英语,8.4,40279
山中传奇 山中傳奇,1979,胡金铨,剧情 / 奇幻 / 古装,中国香港,汉语普通话,8.4,13654
爱丽丝 Něco z Alenky,1988,杨·史云梅耶,动画 / 奇幻 / 冒险,捷克斯洛伐克 / 瑞士 / 英国 / 西德,捷克语,8.4,13903
奈伊 National Theatre Live: Nye,2024,鲁弗斯·诺里斯,传记 / 历史 / 戏曲,英国,英语,8.4,750
小鹿斑比2 Bambi 2,2006,Brian Pimental,动画 / 家庭,美国,英语,8.4,6532
我的名字叫可汗 My Name Is Khan,2010,卡伦·乔哈尔,剧情 / 爱情,印度,北印度语 / 乌尔都语 / 英语,8.4,60227
啊，荒野 前篇 あゝ、荒野 前篇,2017,岸善幸,剧情,日本,日语,8.4,33942
野良犬,1949,黑泽明,剧情 / 犯罪,日本,日语,8.4,17917
哆啦A梦：新·大雄与铁人兵团 新・のび太と鉄人兵団 〜はばたけ 天使たち〜,2011,寺本幸代,动画,日本,日语,8.4,12797
战国英豪 隠し砦の三悪人,1958,黑泽明,剧情 / 冒险,日本,日语,8.4,17137
爱·漂移,2013,孙周,,中国大陆,汉语普通话,8.4,1641
机动战士高达 闪光的哈萨维 機動戦士ガンダム 閃光のハサウェイ,2021,村濑修功,剧情 / 科幻 / 动画 / 战争,日本,日语,8.4,16917
金橘 Mandariinid,2013,萨萨·乌鲁沙泽,剧情 / 战争,爱沙尼亚 / 格鲁吉亚,爱沙尼亚语 / 俄语 / 格鲁吉亚语,8.4,9356
五月的四天 4 Tage im Mai,2011,阿希姆·冯·博里斯,剧情 / 战争,德国 / 俄罗斯 / 乌克兰,德语 / 英语 / 俄语,8.4,13856
沉默的教室 Das schweigende Klassenzimmer,2018,拉斯·克劳梅,剧情 / 历史,德国,德语,8.4,34977
游戏规则 La Règle du jeu,1939,让·雷诺阿,剧情 / 喜剧,法国,法语,8.4,15071
流浪的尤莱克 Lauf Junge lauf,2013,佩波·丹科瓦特,剧情 / 战争,德国,波兰语,8.4,10326
他人之颜 他人の顔,1966,敕使河原宏,剧情 / 科幻 / 恐怖,日本,日语 / 德语,8.4,7331
蒲公英 タンポポ,1985,伊丹十三,喜剧,日本,日语,8.4,13267
幸存的生命（理论与实践） Prezít svuj zivot (teorie a praxe),2010,杨·史云梅耶,喜剧 / 动画 / 奇幻,捷克/捷克斯洛伐克/日本,捷克语,8.4,2456
阿弥陀堂讯息 阿弥陀堂だより,2002,小泉尧史,剧情,日本,日语,8.4,7625
希尔达与山怪王 Hilda and The Mountain King,2021,安迪·科伊尔,动画 / 奇幻 / 冒险,英国 / 美国 / 加拿大,英语,8.4,7616
德意志零年 Germania anno zero,1948,罗伯托·罗西里尼,剧情 / 战争,意大利 / 法国 / 德国,德语 / 英语 / 法语,8.4,8446
孤独的美食家 2023除夕特别篇 孤独のグルメ 2023大晦日スペシャル,2023,北畑龍一 / 井川尊史,剧情 / 喜剧,日本,日语,8.4,5126
12怒汉：大审判 12,2007,尼基塔·米哈尔科夫,剧情 / 悬疑,俄罗斯,俄语 / 车臣语,8.4,35979
家族之苦2 家族はつらいよ2,2017,山田洋次,喜剧 / 家庭,日本,日语,8.4,36436
哆啦A梦：大雄的南海大冒险 ドラえもん のび太の南海大冒険,1998,芝山努,科幻 / 动画 / 冒险,日本,日语,8.4,6670
垃圾头 Junk Head,2017,堀贵秀,科幻 / 动画 / 奇幻 / 冒险,日本,日语,8.4,8005
公路之王 Im Lauf der Zeit,1976,维姆·文德斯,剧情,西德,德语,8.4,5805
白色严冬 Into the White,2012,彼特·纳斯,剧情 / 历史 / 战争,挪威 / 瑞典 / 法国,英语 / 挪威语 / 德语,8.4,22168
小公主 The Little Princess,1939,沃尔特·朗 / 威廉·A·塞特尔,剧情 / 喜剧 / 歌舞 / 家庭,美国,英语 / 印地语,8.4,14422
世界第一初恋：求婚篇 世界一初恋 プロポーズ編,2020,高桥知也,喜剧 / 爱情 / 动画 / 同性,日本,日语,8.4,9266
新局长到来之前,1956,吕班,喜剧,中国大陆,汉语普通话,8.4,10953
平常的心 The Normal Heart,2014,瑞恩·墨菲,剧情 / 同性 / 历史,美国,英语,8.4,55874
大幻影 La grande illusion,1937,让·雷诺阿,剧情 / 战争,法国,法语 / 德语 / 英语 / 俄语,8.4,12513
辉夜大小姐想让我告白：天才们的恋爱头脑战 OVA かぐや様は告らせたい？～天才たちの恋愛頭脳戦～ OVA,2021,畠山守,喜剧 / 爱情 / 动画,日本,日语,8.4,4070
24帧 24 فریم,2017,阿巴斯·基亚罗斯塔米,剧情,伊朗 / 法国,无对白,8.4,12058
德尔苏·乌扎拉 Дерсу Узала,1975,黑泽明,剧情 / 冒险,苏联 / 日本,俄语,8.4,10513
敦煌,1988,佐藤纯弥,剧情 / 历史 / 古装,日本 / 中国大陆,日语,8.4,9945
男子游泳部剧场版：起始之日 映画 ハイ☆スピード! -Free! Starting Days-,2015,武本康弘,动画 / 运动,日本,日语,8.4,4571
冥王星早餐 Breakfast on Pluto,2005,尼尔·乔丹,剧情 / 喜剧,爱尔兰 / 英国,英语,8.4,16173
穆谢特 Mouchette,1967,罗伯特·布列松,剧情,法国,法语,8.4,9503
ABC谋杀案 Poirot: The ABC Murders,1992,安德鲁·格里弗,剧情 / 悬疑 / 犯罪,英国,英语,8.4,8362
命运喜欢恶作剧,1989,刘淑安,喜剧,中国大陆,汉语普通话,8.4,7719
多桑,1994,吴念真,剧情,中国台湾,日语 / 闽南语 / 汉语普通话,8.4,5839
东京爱情故事特别篇 東京ラブストーリー 継続します！愛情のストーリの追憶,1993,永山耕三,剧情 / 爱情,日本,日语,8.4,5699
恶汉甜梦 悪い奴ほどよく眠る,1960,黑泽明,剧情 / 惊悚 / 犯罪,日本,日语,8.4,10116
转转 転々,2007,三木聪,喜剧,日本,日语,8.4,19741
变形金刚大电影 The Transformers: The Movie,1986,尼尔森·申,动作 / 科幻 / 动画 / 冒险,美国 / 日本,英语 / 日语,8.4,6095
哆啦A梦：大雄与翼之勇者 ドラえもん のび太と翼の勇者たち,2001,芝山努,动画 / 家庭 / 奇幻 / 冒险,日本,日语 / 粤语,8.4,7071
秋日和,1960,小津安二郎,剧情 / 家庭,日本,日语,8.4,8786
哆啦A梦：大雄和发条都市 ドラえもん のび太のねじ巻き都市冒険記,1997,芝山努,科幻 / 动画 / 冒险,日本,日语,8.4,6581
哆啦A梦：大雄与机器人王国 ドラえもん のび太とロボット王国,2002,芝山努,科幻 / 动画 / 冒险,日本,日语,8.4,6670
诸神的欲望 神々の深き欲望,1968,今村昌平,剧情,日本,日语,8.4,6588
被遗忘的祖先的阴影 Тіні забутих предків,1964,谢尔盖·帕拉杰诺夫,剧情 / 爱情 / 历史,苏联,乌克兰语,8.4,4207
敲开天堂的门 Knockin' on Heaven's Door,1997,托马斯·雅恩,剧情 / 喜剧 / 动作 / 犯罪,德国,德语 / 英语,8.4,17289
饲养乌鸦 Cría cuervos,1976,卡洛斯·绍拉,剧情,西班牙,西班牙语,8.4,8471
首演之夜 Opening Night,1977,约翰·卡萨韦蒂斯,剧情,美国,英语,8.4,5446
吉屋出租 Rent,2005,Chris Columbus,剧情 / 爱情 / 歌舞,美国,英语,8.4,11223
精灵宝可梦：水都的守护神 拉帝亚斯与拉帝欧斯 劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,2002,汤山邦彦,动作 / 动画 / 家庭 / 犯罪 / 冒险,日本,日语,8.4,7326
乱云 乱れ雲,1967,成濑巳喜男,剧情,日本,日语 / 英语,8.4,7440
杨贵妃,1992,陈家林,剧情 / 爱情 / 歌舞 / 历史 / 古装,中国大陆,汉语普通话,8.4,6972
秋天里的春光 Babí léto,2001,伏拉基米尔·米切尔,剧情 / 喜剧 / 家庭,捷克,捷克语,8.4,6844
人生最棒的礼物 人生最高の贈りもの,2021,石桥冠,剧情,日本,日语,8.4,7115
半碗村传奇,2001,范建浍,剧情,中国大陆,汉语普通话,8.4,5132
柏林谍影 The Spy Who Came in from the Cold,1965,马丁·里特,剧情 / 惊悚,英国,英语,8.4,5046
男子游泳部剧场版：永恒的混合泳之羁绊 劇場版 Free! -Timeless Medley- 絆,2017,河浪荣作,剧情 / 动画 / 运动,日本,日语,8.4,2504
意大利人在俄罗斯的奇遇 Невероятные приключения итальянцев в России,1974,埃利达尔·梁赞诺夫 / 佛朗哥·普罗斯佩里,喜剧 / 冒险,意大利 / 苏联,俄语,8.4,15125
美好事物 Beautiful Thing,1996,希提·麦克唐纳,剧情 / 喜剧 / 爱情 / 同性,英国,英语,8.4,12314
小淘气 The Little Rascals,1994,佩内洛普·斯皮瑞斯,喜剧 / 家庭,美国,英语,8.4,8962
词语 Ordet,1955,卡尔·西奥多·德莱叶,剧情,丹麦,丹麦语,8.4,5254
菲洛梅娜 Philomena,2013,斯蒂芬·弗雷斯,剧情 / 同性 / 家庭 / 传记,英国 / 美国 / 法国,英语,8.4,28197
天国车站 天国の駅,1984,出目昌伸,剧情,日本,日语,8.4,5245
摇曳露营△ 剧场版 映画 ゆるキャン△,2022,京极义昭,动画,日本,日语,8.4,4567
情不自禁,2001,方刚亮,剧情,中国大陆,汉语普通话,8.4,17767
海贼王15周年纪念特别篇——幻之篇章「3D2Y 跨越艾斯之死！与路飞伙伴的誓言」 ONE PIECE “3D2Y” エースの死を越えて! ルフィ仲間との誓い,2014,伊藤尚往,动画,日本,日语,8.4,6428
秘密花园 ひみつの花園,1997,矢口史靖,喜剧 / 犯罪,日本,日语,8.4,8445
盗信情缘 ポストマン・ブルース,1997,萨布,剧情 / 喜剧 / 动作 / 犯罪,日本,日语,8.4,5541
达摩祖师 達摩祖師,1994,袁振洋,剧情 / 动作 / 传记,中国香港,粤语,8.4,5116
君臣人子小命呜呼 Rosencrantz and Guildenstern Are Dead,1990,汤姆·斯托帕德,剧情 / 喜剧,英国 / 美国,英语,8.4,4496
穿制服的女孩 Mädchen in Uniform,1931,Leontine Sagan,剧情 / 爱情 / 同性,德国,德语,8.4,4276
猫和老鼠：火星之旅 Tom and Jerry Blast Off to Mars!,2005,Bill Kopp,喜剧 / 动画,美国,英语,8.4,3348
世界上最疼我的那个人去了,2002,马俪文,剧情 / 家庭,中国大陆,汉语普通话,8.4,12422
欧洲特快车 Europa,1991,拉斯·冯·提尔,剧情 / 战争,丹麦 / 法国 / 德国 / 瑞典 / 瑞士,英语 / 德语,8.4,5030
人狗奇缘 마음이...,2006,朴银炯 / 吴达均,剧情 / 儿童,韩国,韩语,8.4,40677
家宴 Festen,1998,托马斯·温特伯格,剧情,丹麦 / 瑞典,丹麦语 / 德语 / 英语,8.4,8121
英俊少年 Heintje - Einmal wird die Sonne wieder scheinen,1970,汉斯·海因里希,音乐 / 家庭,西德,德语,8.4,7070
马太福音 Il vangelo secondo Matteo,1964,皮埃尔·保罗·帕索里尼,剧情 / 传记 / 历史,意大利 / 法国,意大利语,8.4,5424
幽灵马车 Körkarlen,1921,维克多·斯约斯特洛姆,剧情 / 恐怖 / 奇幻,瑞典,瑞典语,8.4,4953
我是大卫 I Am David,2003,保罗·费格,剧情,美国,英语,8.4,4694
四叠半神话大系：地面潜航艇，前往南极 四畳半神話大系 地面潜航艇、南極へ,2010,汤浅政明,动画,日本,日语,8.4,2966
为你取名的那一天 犬に名前をつける日,2015,山田茜,剧情,日本,日语,8.4,13326
芭萨提的颜色 Rang De Basanti,2006,拉凯什·奥姆普拉卡西·梅赫拉,剧情 / 喜剧 / 历史,印度,乌尔都语 / 印地语 / 英语,8.4,16919
阳光情人 Sunshine,1999,伊斯特凡·萨博,剧情 / 爱情 / 历史 / 战争,德国 / 奥地利 / 加拿大 / 匈牙利 / 法国 / 英国 / 美国,英语 / 法语,8.4,6856
灌篮高手 剧场版3 スラムダンク 湘北最大の危機! 燃えろ桜木花道,1995,角銅博之,剧情 / 动画 / 运动,日本,日语,8.4,5137
悬崖山庄奇案 Poirot: Peril at End House,1990,兰尼·雷,剧情 / 悬疑 / 犯罪,英国,英语,8.4,4990
世上最美的离别 세상에서 가장 아름다운 이별,2011,闵奎东,剧情 / 家庭,韩国,韩语,8.4,34399
闪亮的风采 Shine,1996,斯科特·希克斯,剧情 / 音乐 / 传记,澳大利亚,英语 / 依地语,8.4,12765
炼狱 Чистилище,1998,亚历山大·涅夫佐罗夫,战争,俄罗斯,俄语 / 车臣语 / 立陶宛语 / 普什图语 / 英语,8.4,6409
BORDER 赎罪 BORDER2 贖罪,2017,常广丈太,剧情 / 动作 / 犯罪,日本,日语,8.4,6258
古畑任三郎 黑岩博士的恐怖 古畑任三郎 黒岩博士の恐怖,1999,河野圭太,悬疑 / 犯罪,日本,日语,8.4,3949
大室家 亲爱的姐妹们 大室家 dear sisters,2024,龙轮直征,动画,日本,日语,8.4,466
禁忌的游戏 Jeux interdits,1952,雷内·克莱芒,剧情 / 战争,法国,法语,8.4,5781
史楚锡流浪记 Stroszek,1977,沃纳·赫尔佐格,剧情 / 喜剧,西德,英语 / 德语,8.4,4095
亚瑟王传奇 La Légende du Roi Arthur,2016,,爱情 / 歌舞,法国,法语,8.4,3323
英雄本色,1967,龙刚,剧情 / 动作 / 犯罪,中国香港,粤语,8.4,2255
灌篮高手 剧场版2 スラムダンク 全国制覇だ! 桜木花道,1994,,剧情 / 动画 / 运动,日本,日语,8.4,5329
谋杀启事 Marple: A Murder Is Announced,2005,约翰·史翠兰,剧情 / 悬疑 / 犯罪,英国,英语,8.4,5067
人鱼之森 人魚の森,1991,水谷貴哉,动画,日本,日语 / 英语,8.4,3541
路德维希 Ludwig,1973,卢基诺·维斯康蒂,剧情 / 传记 / 历史,意大利 / 法国 / 西德 / 摩纳哥,英语 / 意大利语 / 德语 / 法语,8.4,2896
告别昨日 Breaking Away,1979,彼得·叶茨,剧情 / 喜剧 / 家庭 / 运动,美国,英语 / 意大利语 / 法语,8.4,2844
与我的园丁对话 Dialogue avec mon jardinier,2007,让·贝克,剧情 / 喜剧,法国,法语,8.4,1280
虫王战队超王者VS兽电战队强龙者 王様戦隊キングオージャー VS 獣電戦隊キョウリュウジャー,2024,坂本浩一,剧情 / 动作 / 奇幻,日本,日语,8.4,348
余生的第一天 Le premier jour du reste de ta vie,2008,雷米·贝占松,剧情 / 家庭,法国,法语,8.4,17233
美食家 L'aile ou la cuisse,1976,克洛德·齐迪,喜剧,法国,法语,8.4,10027
屋顶上的童年时光 Anche libero va bene,2006,吉姆·罗斯·斯图尔特,剧情 / 家庭,意大利,意大利语,8.4,7818
神秘博士：雪人 Doctor Who: The Snowmen,2012,Saul Metzstein,科幻 / 奇幻 / 冒险,英国,英语,8.4,6082
飞行器里的好小伙，或我是怎样花25小时11分从伦敦飞到巴黎 Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,1965,肯·安纳金,喜剧 / 动作 / 冒险,英国,英语 / 法语 / 德语 / 意大利语 / 日语,8.4,4986
亚人2：冲突 亜人 第2部 衝突,2016,濑下宽之 / 安藤裕章,剧情 / 动画 / 悬疑 / 惊悚,日本,日语,8.4,4038
路易·C·K：抱歉 Louis C.K.: Sorry,2021,路易·C·K,喜剧 / 脱口秀,美国,英语,8.4,3245
太白山脉 태백산맥,1994,林权泽,剧情 / 历史 / 战争,韩国,韩语,8.4,3072
塞琳和朱莉出航记 Céline et Julie vont en bateau,1974,雅克·里维特,剧情 / 喜剧 / 悬疑 / 奇幻,法国,法语,8.4,2760
中二病也要谈恋爱！恋 再生的邪王真眼默示录 中二病でも恋がしたい！戀 再生の…邪王真眼黙示録,2014,石原立也,爱情 / 动画,日本,日语,8.4,2020
红尘,1994,古榕,剧情,中国大陆,汉语普通话,8.4,1930
白草地 کشتزارهای سپید,2009,穆罕默德·拉索罗夫,剧情,伊朗,波斯语,8.4,1431
啊！野麦岭 あゝ野麦峠,1979,山本萨夫,剧情 / 历史,日本,日语,8.4,1054
唐璜 Don Juan,2005,Gilles Maheu,剧情 / 爱情 / 音乐 / 歌舞,法国,法语,8.4,443
流浪者 Awaara,1951,拉兹·卡普尔,剧情 / 爱情 / 歌舞,印度,印地语,8.4,5432
雨中的请求 Guzaarish,2010,桑杰·里拉·彭萨里,剧情 / 爱情,印度,英语 / 印地语,8.4,5648
黑子的篮球第22.5Q：Tip off 黒子のバスケ 第22.5Q Tip off,2013,多田俊介,剧情 / 喜剧 / 动画 / 运动,日本,日语,8.4,3024
特殊的友情 Les amitiés particulières,1964,让·德拉努瓦,剧情 / 同性,法国,法语,8.4,4697
反叛的鲁路修剧场版1：兴道 コードギアス 反逆のルルーシュ Ⅰ 興道,2017,谷口悟朗,科幻 / 动画,日本,日语,8.4,4103
阿松 剧场版 劇場版 えいがのおそ松さん,2019,藤田阳一,喜剧 / 动画,日本,日语,8.4,3366
